similar_code,uni_code,prog_code,course_name,2016_cut_off,2015_cut_off,2014_cut_off
556,MICHUKI TTI,1382556,Diploma in Food and Beverage (Production and Service),,5,6
556,NABUNE TTI,1052556,Diploma in Food & Beverage,,6,8
556,NAIROBI TTI,1044556,Diploma in Food and Beverage Management,,4,4
556,NYERITTI,1239556,Diploma in Food and Beverage Management,,4,5
556,OL'LESSOS TTI,1104556,"Diploma in Food & Beverage Production,sales & Service Management",,4,5
556,PCKINYANJUI TTI,1076556,"Diploma in Food and Beverage,production and Service",,5,4
556,RIAT,1241556,Diploma in Food & Beverage Management,,4,8
556,RIFT VALLEY TTI,1100556,Diploma in Food and Beverage Production and Service Management,,4,4
556,RTI,1106556,Diploma in Food & Beverage Production & Sales Services,,4,4
556,RVIST,1276556,"Diploma in Food and Beverages Production, Sales & Service Management.",,5,5
556,RWIKA TI,1071556,"Diploma in Food & Beverages Production,sales &service Mgt.",,,4
556,SHAMBERERE TTI,1049556,Diploma in Food & Beverage Management,,,
556,SIGALAGAL TTI,1084556,Diploma in Food and Beverage,,6,5
556,SIST,1216556,Diploma in Food & Beverage,,,4
556,TOMBOYA LC,1415556,"Diploma in Food & Beverage Prod,sales & Services Management",,4,7
556,WOTE TTI,1243556,Diploma in Food and Beverages,,4,9
559,JOOUST,1053555,Bachelor of Arts (Developmental and Policy Studies),,23,25
560,JKUAT,1249560,Bachelor of Science Clinical Medicine,,43.747,44.705
560,UOK,1118560,Bachelor of Science Clinical Medicine,,42.582,43.097
560,KYUC,1079560,Bachelor of Science Clinical Medicine,,40.825,
560,GLUK,1192560,Bachelor of Science Clinical Medicine,,30.12,
560,UUC,1116560,Bachelor of Science Clinical Medicine,,29.081,
561,MU,1253561,Bachelor of Science (Physical Therapy),,42.073,41.626
561,JKUAT,1249561,Bachelor of Physiotherapy,,42.321,42.168
561,MMUST,1082465,Bachelor of Science (Physiotherapy),,38.967,
561,KMTC,1235761,Diploma in Physiotherapy,,25,25
562,JKUAT,1249562,Bachelor of Radiography,,43.287,43.744
563,JKUAT,1249563,Bachelor of Science (Applied Bioengineering),,38.976,38.404
564,JKUAT,1249564,Bachelor of Architectural Technology,,44.094,44.336
565,KU,1111565,Bachelor of Science (Coastal & Marine Resource Management,,32.462,35.005
565,TUM,1063565,Bachelor of Science in Marine Resource Management,,23,26.907
565,PU,1117565,Bachelor of Science (Marine Biology & Fisheries),,27.785,25
566,KU,1111566,Bachelor of Science (Population Health),,37.136,35.662
566,SEKU,1166566,Bachelor of Science (Population Health),,28.88,
566,MCKUC,1170566,Bachelor of Population Health,,30.727,27.881
567,MMUK,1164567,Bachelor of Science in Applied Optics and Lasers,,27.733,
568,KU,1111568,Bachelor of Science (Forensic Science),,42.294,42.726
568,KYUC,1079568,Bachelor of Science (Forensic Science),,28.038,
570,KU,1111570,Bachelor of Environmental Education,,27.347,29.27
571,KU,1111571,Bachelor of Science (Recreation and Sports Management),,29.123,25
571,MMU,1165341,"Bachelor of Science in Parks, Recreation and Leisure Management",,23,
572,KU,1111572,Bachelor of Science (Petroleum Engineering),,43.809,44.275
573,KU,1111573,Bachelor of Science (Aerospace Engineering),,43.141,43.604
574,KSU,1087574,Bachelor of Science (Environmental Chemistry),,29.428,28.366
575,KSU,1087575,Bachelor of Science (Natural Products),,23,25
576,KSU,1087576,Bachelor of Science (Petroleum Chemistry),,33.964,31.1
577,KSU,1087577,Bachelor of Arts (Translation and Interpretation),,23,25
577,SPU,1107577,Bachelor of Arts (Translation and Interpretation),,29.894,
578,KSU,1087580,Bachelor of Science (Waste Management),,23,25
580,JKUAT,1249580,Bachelor of Science (Medical Biochemistry),,34.385,42.48
581,KSU,1087581,Bachelor of Arts (Peace Education,,23,25
581,LU,1176581,Bachelor of Arts (Peace Education,,23,25
581,ANU,1078581,Bachelor of Arts (Peace Education,,23,
582,LU,1176582,Bachelor of Science (Utilization & Sustainability of Arid Lands (Usal),,23,25
583,PU,1117583,Bachelor of Arts (English & Communication),,33.101,30.089
583,LU,1176583,Bachelor of Arts (English & Communication),,30.763,29.224
585,MSU,1229585,"Bachelor of Arts (Philosophy, With IT)",,23,25
585,PU,1117585,Bachelor of Arts (Philosophy),,23,25
585,MMU,1165392,Bachelor of Arts in Philosophy,,23,
585,CUEA,1480392,Bachelor of Arts in Philosophy,,23,
588,MSU,1229588,"Bachelor of Science (Mathematics & Economics, With IT",,38.429,37.99
588,MMUST,1082588,"Bachelor of Science (Mathematics & Economics, With IT",,34.306,
588,TUM,1063584,Bachelor of Science in Mathematics and Finance,,34.145,
588,MRUC,1246588,Bachelor of Science (Mathematics and Economics),,33.662,32.395
588,KAFUCO,1470588,"Bachelor of Science (Mathematics & Economics, With IT",,23,
588,KABU,1061588,Bachelor of Science in Economics and Mathematics,,29.242,
589,MSU,1229589,"Bachelor of Science (Aquatic Resources Conservation and Development, With IT)",,23,25
590,MSU,1229590,"Bachelor of Science (Climate Change and Development, With IT)",,23,25
590,UOE,1114590,Bachelor of Science (Sustainable Energy & Climate Change Systems),,23,25
591,MSU,1229591,"Bachelor of Science (Medical Biotechnology, With IT)",,36.898,38.593
591,MMUST,1082591,Bachelor of Science in Medical Biotechnology,,37.003,35.679
592,MSU,1229592,"Bachelor of Science (Pharmaceutical Sciences, With IT)",,38.066,29.769
592,TUM,1063793,Diploma in Pharmaceutical Technology,,27,28
592,ELDO POLY,1237793,Diploma in Pharmaceutical Technology,,28,
592,GUSII TI,1065793,Diploma in Pharmaceutical Technology,,28,25
592,KABETE TTI,1064793,Diploma in Pharmaceutical Technology,,29,26
592,KISTVC,1085793,Diploma in Pharmaceutical Technology,,,26
592,MOMBASA TTI,1113793,Diploma in Pharmaceutical Technology,,26,26
592,NAIROBI TTI,1044793,Diploma in Pharmaceutical Technology,,15,27
592,NYERITTI,1239793,Diploma in Pharmaceutical Technology,,29,28
592,RVIST,1276592,Diploma in Pharmaceutical Technology,,29,28
592,THIKA TTI,1269793,Diploma in Pharmaceutical Technology,,28,28
593,MSU,1229593,"Bachelor of Science (Agronomy, With IT)",,27.51,25
594,MU,1253594,Bachelor of Science (Agricultural Biotechnology),,36.078,32.486
594,MMUST,1082594,Bachelor of Science (Agriculture and Biotechnology),,33.22,28.981
594,UOE,1114594,Bachelor of Science (Agricultural Biotechnology),,33.015,32.629
594,KBBU,1108594,Bachelor of Science (Agriculture & Biotechnology),,27.416,25.955
595,MMUST,1082595,Bachelor of Conflict Resolution and Humanitairan Assistance,,23,25
597,MMUST,1082597,Bachelor of Science (Optometry and Vision Sciences),,39.604,40.883
597,KMTC,1235797,Diploma in Optometry,,23,25
597,MOMBASA TTI,1113997,Diploma in Opthalmic Technology,,59,29
597,MOMBASA TTI,1113897,Diploma in Optical Technology,,31,30
598,MU,1253598,"Bachelor of Arts (Penology, Correction and Administration)",,23,25
599,MU,1253599,Bachelor of Engineering (Chemical and Process Engineering),,40.771,44.053
599,TUK,1112599,Bachelor of Engineering (Chemical Engineering),,40.144,43.102
599,TUM,1063799,Diploma in Chemical Engineering,,4,
599,ELDO POLY,1237799,Diploma in Chemical Engineering,,6,4
599,KITALE TTI,1101799,Diploma in Chemical Engineering,,4,4
599,NAIROBI TTI,1044799,Diploma in Chemical Engineering,,5,4
599,OL'LESSOS TTI,1104799,Diploma in Chemical Engineering,,,
599,RIFT VALLEY TTI,1100799,Diploma in Chemical Engineering,,5,4
600,MU,1253600,Bachelor of Engineering (Industrial and Textile Engineering),,37.603,38.62
606,EU,1057906,Bachelor of Arts (Sociology & Religion),,23,25
606,PU,1117806,Bachelor of Arts (Sociology),,23,25
606,KSU,1087706,Bachelor of Arts (Sociology and Social Work),,23,25
606,MMU,1165806,Bachelor of Arts (Sociology),,23,25
606,KARU,1244806,Bachelor of Arts in Sociology,,23,25
606,RUC,1073806,Bachelor of Arts (Sociology),,23,25
606,CUEA,1480806,Bachelor of Arts in Sociology,,23,
606,MKU,1279806,Bachelor of Arts in Sociology,,23,
609,MSU,1229609,"Bachelor of Science (Mathematics & Business Studies, With IT)",,36.071,36.384
620,PAC,1068620,Bachelor of Arts in Communication,,23,
620,SPU,1107620,Bachelor of Arts in Communication,,23,
621,MU,1253621,"Bachelor of Arts (Linguistics, Media and Communication)",,33.21,32.98
621,MSU,1229621,"Bachelor of Arts (Language and Communication, With IT)",,31.152,31.888
621,MMU,1165393,Bachelor of Arts in Language and Communication,,23,
621,RUC,1073621,"Bachelor of Arts (Linguistics, Media and Communication)",,23,29.932
625,KU,1111625,Bachelor of Science (Energy Technology),,40.365,
625,MMUST,1082627,Bachelor of Science (Renewable Energy and Technology),,36.587,
625,JOOUST,1053626,Bachelor of Science (Renewable Energy Technology and Management),,23,29.487
625,MMUK,1164627,Bachelor of Science in Renewable Energy and Technology,,35.815,
637,MMUST,1082637,Bachelor of Science in Epidemiology and Biostatistics,,26.218,25
638,JKUAT,1249638,Bachelor of Science (Biostatistics),,35.484,34.347
639,JKUAT,1249639,Bachelor of Science (Food Service and Hospitality Management),,32.871,33.877
651,KSU,1087651,Bachelor of Business Information and Management,,31.444,34.489
663,KeMU,1077663,Bachelor of Science in Computer Information Systems,,29.953,
663,SPU,1107614,Bachelor of Science in Computing and Information Systems,,23,
669,DAYSTAR,1162662,Bachelor of Arts in Peace and Conflict Transformation,,33.039,
669,MKU,1279669,Bachelor of Arts in Peace Studies and Conflict Resolution,,23,
676,TUK,1112676,Bachelor of The Built Environment (Construction Management),,38.108,34.736
691,TUK,1112195,Bachelor of Technology (Science Laboratory Technology),,30.076,42.198
694,KSU,1087694,Bachelor of Science (Laboratory Sciences),,31.47,41.017
696,KU,1111694,Bachelor of Science (Biomedical Engineering),,43.433,43.617
696,TUM,1063696,Bachelor of Science (Medical Engineering),,39.226,40.469
698,TUK,1112699,Bachelor of Technology (Chemical Engineering),,37.469,37.113
699,KITALE TTI,1101699,Diploma in Entrepreneurship Education,,8,6
701,TUM,1063701,Diploma in Automotive Engineering,,4,
701,BARINGO TC,1054701,Diploma in Automotive Engineering,,,9
701,BUMBE TTI,1110701,Diploma in Automotive Engineering,,,
701,BUSHIANGALA TTI,1190701,Diploma in Automotive Engineering,,,
701,CIT,1067701,Diploma in Automotive Engineering,,4,5
701,ELDO POLY,1237701,Diploma in Automotive Engineering,,4,
701,EMINING TTI,1245701,Diploma in Automotive Engineering,,,
701,FCK,1051701,Diploma in Automotive Engineering,,,
701,GUSII TI,1065701,Diploma in Automotive Engineering,,,4
701,KABETE TTI,1064701,Diploma in Automotive Engineering,,4,6
701,KAREN TTI,1440701,Diploma in Automotive Engineering,,6,
701,KEROKA TTI,1227701,Diploma in Automotive Engineering,,,
701,KIHBT,1445701,Diploma in Automotive Engineering,,4,
701,KIIRUA TTI,1048701,Diploma in Automotive Engineering,,,
701,KITALE TTI,1101701,Diploma in Automotive Engineering,,7,6
701,KSM POLY,1074701,Diploma in Automotive Engineering,,,4
701,KTTC,1268701,Diploma in Automotive Engineering,,5,5
701,MAASAI TTI,1081701,Diploma in Automotive Engineering,,9,11
701,MATHENGE TTI,1072701,Diploma in Automotive Engineering,,,7
701,MATILI TTI,1307701,Diploma in Automotive Engineering,,,
701,MICHUKI TTI,1382701,Diploma in Automotive Engineering,,,
701,MOMBASA TTI,1113701,Diploma in Automotive Engineering,,5,6
701,NAIROBI TTI,1044701,Diploma in Automotive Engineering,,4,5
701,NEPTTI,1230701,Diploma in Automotive Engineering,,,
701,NYANDARUA IST,1228701,Diploma in Automotive Engineering,,5,6
701,NYERITTI,1239701,Diploma in Automotive Engineering,,4,4
701,OL'LESSOS TTI,1104701,Diploma in Automotive Engineering,,10,
701,RIAT,1241701,Diploma in Automotive Engineering,,,
701,RIFT VALLEY TTI,1100701,Diploma in Automotive Engineering,,5,7
701,RVIST,1276701,Diploma in Automotive Engineering,,5,5
701,RWIKA TI,1071701,Diploma in Automotive Engineering,,,
701,SIGALAGAL TTI,1084701,Diploma in Automotive Engineering,,,
701,TDC,1062701,Diploma in Automotive Engineering,,6,
701,THIKA TTI,1269701,Diploma in Automotive Engineering,,5,6
701,WOTE TTI,1243701,Diploma in Automotive Engineering,,,4
705,TUM,1063705,Diploma in Building and Civil Engineering,,4,
705,BONDO TTI,1465705,Diploma in Building and Civil Engineering,,4,
705,KIIRUA TTI,1048706,Diploma in Building and Civil Engineering,,5,4
705,MUSAKASA TTI,1405706,Diploma in Building and Civil Engineering,,66,4
705,SIAYA,1430706,Diploma in Building and Civil Engineering,,5,4
710,MOMBASA TTI,1113717,Diploma in Telecommunication Engineering,,4,5
721,MUST,1240724,Bachelor of Science (Food Science and Management),,28.452,28.034
732,JKUAT,1249732,Bachelor of Science in Public Health,,42.179,40.519
732,MSU,1229732,"Bachelor of Science (Public Health, With IT)",,41.409,40.606
732,KSU,1087732,Bachelor of Science in Public Health,,40.155,39.544
732,MUST,1240732,Bachelor of Science (Public Health),,39.219,38.818
732,SEKU,1166732,Bachelor of Science (Public Health),,37.174,34.284
732,JOOUST,1053732,Bachelor of Science (Public Health),,36.183,36.206
734,TUM,1063874,Diploma in Logistics and Transport Management,,7,
734,ELDO POLY,1237734,Diploma in Transport Management,,8,7
734,KSM POLY,1074734,Diploma in Transport Management,,7,7
734,RTI,1106734,Diploma in Road Transport Management,,9,6
734,RVIST,1276734,Diploma in Road Transport Management,,8,8
736,CIT,1067736,Diploma in Tour Guiding,,7,7
736,ELDO POLY,1237736,Diploma in Tour Guiding,,7,
737,KIST,1075737,Diploma in Baking Technology,,5,4
738,MOMBASA TTI,1113737,Diploma in Refraction Technology,,,
748,KIHBT,1445748,Diploma in Highways Engineering,,4,
754,COPUCK,1080754,Diploma in Leadership and Management,,8,5
755,COPUCK,1080755,Diploma in Business Information Technology,,7,7
763,ANU,1078763,Diploma in Counselling Psychology,,,
763,KIST,1075763,Diploma in Counselling Psychology,,8,
795,TUM,1063795,Diploma in Medical Engineering,,27,
795,ELDO POLY,1237795,Diploma in Medical Engineering,,27,25
795,GUSII TI,1065795,Diploma in Medical Engineering,,26,30
795,KISTVC,1085795,Diploma in Medical Engineering,,,29
795,KITALE TTI,1101795,Diploma in Medical Engineering,,32,
795,KMTC,1235795,Diploma in Medical Engineering,,25,24
795,OL'LESSOS TTI,1104795,Diploma in Medical Engineering,,,34
795,RVIST,1276795,Diploma in Medical Engineering,,30,29
796,TUM,1063864,Diploma in Nutrition & Dietetics,,26,
796,BUMBE TTI,1110790,Diploma in Nutrition and Diet Management,,26,4
796,ELDO POLY,1237796,Diploma in Nutrition & Dietetic Management,,25,4
796,KIST,1075864,Diploma in Nutrition & Dietetics,,25,
796,RVIST,1276190,Diploma in Nutrition & Dietetic Management,,26,4
803,ELDO POLY,1237803,Diploma in Land Surveying,,4,4
803,KIHBT,1445803,Diploma in Land Surveying,,4,5
803,KITALE TTI,1101803,Diploma in Land Surveying,,46,
803,OL'LESSOS TTI,1104803,Diploma in Land Surveying,,7,7
803,RIAT,1241803,Diploma in Land Surveying,,5,5
803,SIGALAGAL TTI,1084803,Diploma in Land Surveying,,5,4
803,SIST,1216803,Diploma in Land Surveying,,4,
807,TUK,1112808,Bachelor of Technology (Computer Technology),,35.587,37.853
820,TUK,1112819,Bachelor of Technology (Geospatial Engineering Technology),,38.627,39.088
825,KMTC,1235825,Diploma in Medical Imaging Science,,27,24
826,KMTC,1235826,Diploma in Community Oral Health,,25,27
827,KMTC,1235827,Diploma in Occupational Therapy,,25,26
830,KMTC,1235830,Diploma in Orthopaedic Technology,,29,25
835,KITALE TTI,1101835,Diploma in Road Construction,,,
849,TUM,1063849,Diploma in Nautical Sciences,,4,5
850,TUM,1063850,Diploma in Public Relations,,6,
850,COPUCK,1080850,Diploma in Public Relations,,7,7
850,ANU,1078850,Diploma in Public Relations,,,
851,TUM,1063851,Diploma in Technology Medical Engineering,,4,
852,TUM,1063852,Diploma in Front Office Operations and Customer Care,,8,
853,TUM,1063853,Diploma in Shipping,,8,
855,TUM,1063855,Diploma in Hotel and Institutional Management,,7,
856,TUM,1063856,Bachelor of Science in Statistics & Computer Science,,32.181,36.526
857,TUM,1063857,Diploma in Archives and Records Management,,39,
865,TUM,1063867,Diploma in Technology in Electrical Power Engineering,,6,
865,TUM,1063866,Diploma in Technology in Electronic Engineering,,5,
865,TUM,1063865,Diploma in Technology in (Electronics & Automation Engineering),,5,
865,TUM,1063869,Diploma in Technology (Telecommunication & Information Engineering),,5,
867,TUM,1063868,Diploma in Technology (Instrumentation & Control),,,
870,TUK,1112876,Bachelor of Technology (Building Construction),,40.597,40.475
871,CIT,1067876,Diploma in Building Engineering Technology,,4,5
872,BARINGO TC,1054876,Diploma in Building Technology,,,
872,BONDO TTI,1465872,Diploma in Building Technology,,6,
872,BUSHIANGALA TTI,1190876,Diploma in Building Technology,,,
872,ELDO POLY,1237876,Diploma Building Technology,,4,6
872,GUSII TI,1065876,Diploma in Building Technology,,7,
872,KABETE TTI,1064876,Diploma in Building Technology,,6,4
872,KEROKA TTI,1227876,Diploma in Building Technology,,4,
872,KIST,1075876,Diploma in Building Technology,,7,4
872,KISTVC,1085876,Diploma in Building Technology,,,
872,KITALE TTI,1101876,Diploma in Building Technology,,,
872,KSM POLY,1074876,Diploma in Building Technology,,4,9
872,MAASAI TTI,1081876,Diploma in Building Technology,,,8
872,MATHENGE TTI,1072876,Diploma in Building Technology,,,
872,MERU TTI,1083876,Diploma in Building Technology,,5,
872,MOMBASA TTI,1113876,Diploma in Building Technology,,4,8
872,MUKURWEINI TTI,1490872,Diploma in Building Technology,,,
872,NEPTTI,1230876,Diploma in Building Technology,,,
872,NYANDARUA IST,1228876,Diploma in Building Technology,,,4
872,NYERITTI,1239876,Diploma in Building Technology,,4,5
872,OL'LESSOS TTI,1104876,Diploma in Building Technology,,,
872,PCKINYANJUI TTI,1076876,Diploma in Building Technology,,,
872,RVIST,1276176,Diploma in Building Technology,,,4
872,RWIKA TI,1071876,Diploma in Building Technology,,,
872,SIGALAGAL TTI,1084876,Diploma in Building Technology,,,
872,SIST,1216876,Diploma in Building Technology,,,
872,ST.JOSEPH TI,1380876,Diploma in Building Technology,,7,
872,WOTE TTI,1243876,Diploma in Building Technology,,,9
873,TUM,1063873,Diploma in County Governance and Ethics,,6,
878,TUM,1063878,Diploma in Graphic Design,,7,
879,TUM,1063879,Diploma in Mass Communication,,8,
901,TUM,1063854,Diploma in Secretarial Studies and Office Management,,7,
901,ELDO POLY,1237901,Diploma in Secretarial Studies,,6,5
901,FCK,1051901,Diploma in Secretarial Studies,,6,5
901,GUSII TI,1065901,Diploma in Secretarial Studies,,6,7
901,KABETE TTI,1064901,Diploma in Secretarial Studies,,4,4
901,KEROKA TTI,1227901,Diploma in Secretarial Studies,,9,7
901,KISTVC,1085901,Diploma in Secretarial Studies,,8,
901,KITALE TTI,1101901,Diploma in Secretarial Studies,,6,
901,KSM POLY,1074901,Diploma in Secretarial Studies,,4,5
901,MAASAI TTI,1081901,Diploma in Secretarial Studies,,,7
901,MERU TTI,1083901,Diploma in Secretarial Studies,,5,6
901,MICHUKI TTI,1382901,Diploma in Secretarial Studies,,5,
901,MITUNGUU TTI,1450915,Diploma in Computerized Secretarial Studies,,7,
901,MOMBASA TTI,1113901,Diploma in Secretarial Studies,,5,5
901,MUKIRIA TTI,1277901,Diploma in Secretarial Studies,,,
901,MUSAKASA TTI,1405901,Diploma in Secretarial Studies,,4,
901,NABUNE TTI,1052901,Diploma in Secretarial Studies,,8,
901,NEPTTI,1230915,Diploma in Computerized Secretarial Studies,,,6
901,NYANDARUA IST,1228901,Diploma in Secretarial Studies,,7,4
901,NYERITTI,1239901,Diploma in Secretarial Studies,,7,7
901,OL'LESSOS TTI,1104901,Diploma in Secretarial Studies,,,
901,RIAT,1241901,Diploma in Secretarial Studies,,,
901,RVIST,1276901,Diploma in Secretarial Studies,,6,7
901,RWIKA TI,1071901,Diploma in Secretarial Studies,,,5
901,SIGALAGAL TTI,1084901,Diploma in Secretarial Studies,,7,7
901,WOTE TTI,1243901,Diploma in Secretarial Studies,,,9
902,KAGUMO TTC,1399902,Diploma in Teacher Education (English / Cre),,23,22
902,KIBABII TTC,1400902,Diploma in Teacher Education (English and Christian Religious Education),,22,21
902,LUGARI TTC,1410902,Diploma in Teacher Education (English / Cre),,21,
903,KAGUMO TTC,1399903,Diploma in Teacher Education (English / History),,21,22
903,KIBABII TTC,1400903,Diploma in Teacher Education (English and History),,21,20
903,LUGARI TTC,1410903,Diploma in Teacher Education (English / History),,21,
905,KAGUMO TTC,1399905,Diploma in Teacher Education (Kiswahili/history),,30,27
905,KIBABII TTC,1400905,Diploma in Teacher Education (Kiswahili / History),,29,28
905,LUGARI TTC,1410905,Diploma in Teacher Education (Kiswahili / History),,28,
906,KAGUMO TTC,1399906,Diploma in Teacher Education (Mathematics/computer),,22,20
906,KIBABII TTC,1400906,Diploma in Teacher Education (Mathematics/computer Studies),,23,23
909,KAGUMO TTC,1399908,Diploma in Teacher Education (History / Cre),,32,31
909,KIBABII TTC,1400908,Diploma in Teacher Education (History With Christian Religious Education),,30,30
909,LUGARI TTC,1410909,Diploma in Teacher Education (History / Cre),,26,
910,KAGUMO TTC,1399910,Diploma in Teacher Education (Mathematics/business Studies),,23,23
910,KIBABII TTC,1400910,Diploma in Teacher Education (Mathematics / Business Studies),,22,23
910,LUGARI TTC,1410910,Diploma in Teacher Education (Mathematics / Business Studies),,21,
911,KAGUMO TTC,1399911,Diploma in Teacher Education (Kiswahili/geography),,25,26
911,KIBABII TTC,1400911,Diploma in Teacher Education (Kiswahili / Geography),,25,25
912,KAGUMO TTC,1399912,Diploma in Teacher Education (Geography/business Studies),,28,28
912,KIBABII TTC,1400912,Diploma in Teacher Education (Geography / Business Studies),,27,27
938,TUM,1063938,Diploma in Refrigeration & Air Conditioning,,5,
938,RTI,1106938,Diploma in Refrigeration & Air Conditioning,,8,6
940,KAGUMO TTC,1399345,Diploma in Teacher Education (Agriculture/biology),,29,27
941,KAGUMO TTC,1399346,Diploma in Teacher Education (Biology / Chemistry),,26,28
942,KAGUMO TTC,1399347,Diploma in Teacher Education (Chemistry/mathematics),,22,22
943,KAGUMO TTC,1399348,Diploma in Teacher Education (Physics/chemistry),,27,28
944,KAGUMO TTC,1399349,Diploma in Teacher Education (Physics/mathematics),,23,21
945,KAGUMO TTC,1399350,Diploma in Teacher Education (Biology/mathematics),,22,21
946,KAGUMO TTC,1399351,Diploma in Teacher Education (Physics/computer),,22,20
951,KIBABII TTC,1400510,Diploma in Teacher Education (Kiswahili / Christian Religious Education),,29,29
951,LUGARI TTC,1410951,Diploma in Teacher Education (Kiswahili / Cre),,27,
952,KIBABII TTC,1400511,Diploma in Teacher Education (English and Geography),,48,23
952,LUGARI TTC,1410952,Diploma in Teacher Education (English and Geography),,21,
953,KIBABII TTC,1400512,Diploma in Teacher Education (Geography/ History),,29,26
953,LUGARI TTC,1410953,Diploma in Teacher Education (Geography/ History),,,
954,KIBABII TTC,1400513,Diploma in Teacher Education (Geography/christian Religious Education),,26,27
955,KIBABII TTC,1400514,Diploma in Teacher Education (Maths / Geography),,21,23
955,LUGARI TTC,1410955,Diploma in Teacher Education (Maths / Geography),,21,
958,KAGUMO TTC,1399958,Diploma in Teacher Education (German/ English),,20,
960,BONDO TTI,1465960,Diploma in Water Technology (Water Supply Option),,4,
960,KITALE TTI,1101960,Diploma in Water Technology (Water Supply Option),,4,
960,RVIST,1276100,Diploma in Water Technology (Water Supply Option),,4,5
962,KAGUMO TTC,1399962,Diploma in Teacher Education (Music/english),,23,23
963,KAGUMO TTC,1399963,Diploma in Teacher Education (Music/kiswahili),,32,
964,KAGUMO TTC,1399964,Diploma in Teacher Education (Art and Design / English),,24,24
965,KAGUMO TTC,1399965,Diploma in Teacher Education (Art and Design / Kiswahili),,,
967,KAGUMO TTC,1399967,Diploma in Teacher Education (French/english),,21,21
968,KIBABII TTC,1400904,"Diploma in Teacher Education (French With Either History, Geography, Cre, Ire or English)",,,
971,KAGUMO TTC,1399971,Diploma in Teacher Education (Ire With Arabic),,,
971,KIBABII TTC,1400907,Diploma in Teacher Education (Islamic Religious Education With Either Arabic/kiswahili/geography/english/history),,,
972,KAGUMO TTC,1399972,Diploma in Teacher Education (Ire With English),,22,23
976,BARINGO TC,1054976,Diploma in Petroleum and Geoscience,,5,
976,ELDO POLY,1237976,Diploma in Petroleum and Geoscience,,6,4
976,RIFT VALLEY TTI,1100976,Diploma in Petroleum and Geoscience,,5,
976,RVIST,1276976,Diploma in Petroleum and Geoscience,,5,4
977,NAIROBI TTI,1044976,Diploma in Petroleum Management,,6,7
980,ANU,1078980,Diploma in Early Childhood Development,,,
980,CIT,1067980,Diploma in Early Childhood Development,,7,6
980,SIAYA,1430980,Diploma in Early Childhood Development,,7,6
983,KAGUMO TTC,1399983,Diploma in Teacher Education (Physics / Computer Studies),,,28
984,KAGUMO TTC,1399984,Diploma in Teacher Education (Agriculture / Chemistry),,29,33
985,MCKUC,1170986,Bachelor of Environmental Studies (Community Resource Conservation),,23,25
988,COPUCK,1080987,Diploma in Entrepreneurship,,7,6
988,KTTC,1268987,Diploma in Entrepreneurship,,7,7
